,task_id,pass_3
0,5,0.8947368421052632
1,6,0.8947368421052632
2,8,0.8947368421052632
3,9,0.8947368421052632
4,11,0.8947368421052632
5,12,0.8947368421052632
6,13,0.8070175438596492
7,17,0.8947368421052632
8,19,0.6807017543859649
9,20,0.8947368421052632
10,21,0.8947368421052632
11,22,0.6807017543859649
12,23,0.8947368421052632
13,24,0.6008771929824561
14,25,0.5087719298245614
15,26,0.8947368421052632
16,27,0.5087719298245614
17,31,0.5087719298245614
18,35,0.6807017543859649
19,36,0.8947368421052632
20,37,0.4035087719298246
21,41,0.6807017543859649
22,42,0.8947368421052632
23,43,0.8947368421052632
24,44,0.8947368421052632
25,45,0.4035087719298246
26,46,0.8947368421052632
27,47,0.8947368421052632
28,52,0.8947368421052632
29,54,0.4035087719298246
30,55,0.8947368421052632
31,56,0.8947368421052632
32,57,0.5087719298245614
33,58,0.6008771929824561
34,59,0.0
35,60,0.6807017543859649
36,62,0.8947368421052632
37,64,0.0
38,65,0.8947368421052632
39,67,0.5087719298245614
40,68,0.8947368421052632
41,70,0.0
42,71,0.0
43,72,0.6807017543859649
44,73,0.8947368421052632
45,74,0.4035087719298246
46,75,0.4035087719298246
47,76,0.8947368421052632
48,77,0.15000000000000002
49,78,0.6807017543859649
50,79,0.8947368421052632
51,80,0.0
52,81,0.8947368421052632
53,83,0.8947368421052632
54,84,0.8947368421052632
55,86,0.8947368421052632
56,214,0.0
57,215,0.2842105263157896
58,219,0.6807017543859649
59,220,0.8947368421052632
60,224,0.4035087719298246
61,226,0.2842105263157896
62,227,0.15000000000000002
63,229,0.4035087719298246
64,230,0.8947368421052632
65,231,0.8947368421052632
66,232,0.8947368421052632
67,233,0.8947368421052632
68,234,0.5087719298245614
69,235,0.8947368421052632
70,240,0.8070175438596492
71,241,0.6807017543859649
72,242,0.8947368421052632
73,248,0.2842105263157896
74,249,0.6807017543859649
75,250,0.0
76,253,0.2842105263157896
77,255,0.4035087719298246
78,256,0.4035087719298246
79,258,0.0
80,259,0.8947368421052632
81,260,0.0
82,262,0.0
83,263,0.8947368421052632
84,264,0.0
85,266,0.0
86,267,0.8947368421052632
87,268,0.8947368421052632
88,269,0.8947368421052632
89,281,0.8947368421052632
90,282,0.8947368421052632
91,286,0.8947368421052632
92,291,0.0
93,366,0.2842105263157896
94,369,0.8947368421052632
95,370,0.8947368421052632
96,380,0.8947368421052632
97,381,0.8947368421052632
98,386,0.8947368421052632
99,390,0.6008771929824561
100,392,0.8947368421052632
101,395,0.8947368421052632
102,396,0.8947368421052632
103,401,0.4035087719298246
104,404,0.749122807017544
105,405,0.8947368421052632
106,406,0.0
107,410,0.8070175438596492
108,413,0.2842105263157896
