,task_id,pass_3
0,5,0.8947368421052632
1,6,0.8947368421052632
2,8,0.8552631578947368
3,9,0.8947368421052632
4,11,0.8947368421052632
5,12,0.8947368421052632
6,13,0.5087719298245614
7,17,0.8947368421052632
8,18,0.5087719298245614
9,19,0.0
10,20,0.0
11,21,0.2842105263157896
12,22,0.8070175438596492
13,23,0.15000000000000002
14,24,0.8552631578947368
15,25,0.15000000000000002
16,26,0.8947368421052632
17,27,0.5087719298245614
18,31,0.8947368421052632
19,35,0.4035087719298246
20,36,0.8947368421052632
21,37,0.8552631578947368
22,41,0.8947368421052632
23,42,0.8947368421052632
24,43,0.8947368421052632
25,44,0.8947368421052632
26,45,0.8947368421052632
27,46,0.8947368421052632
28,47,0.0
29,51,0.5087719298245614
30,52,0.2842105263157896
31,54,0.6008771929824561
32,55,0.0
33,56,0.749122807017544
34,57,0.0
35,58,0.5087719298245614
36,59,0.4035087719298246
37,60,0.0
38,62,0.8947368421052632
39,64,0.749122807017544
40,65,0.8947368421052632
41,67,0.749122807017544
42,68,0.8947368421052632
43,71,0.0
44,72,0.749122807017544
45,73,0.8947368421052632
46,74,0.2842105263157896
47,75,0.6008771929824561
48,76,0.8947368421052632
49,77,0.749122807017544
50,78,0.0
51,79,0.0
52,80,0.0
53,81,0.8947368421052632
54,83,0.8947368421052632
55,84,0.8947368421052632
56,86,0.8947368421052632
57,214,0.0
58,215,0.0
59,219,0.0
60,220,0.0
61,224,0.0
62,226,0.0
63,227,0.0
64,229,0.0
65,230,0.0
66,231,0.8947368421052632
67,232,0.0
68,233,0.0
69,234,0.0
70,235,0.0
71,240,0.0
72,241,0.0
73,242,0.8947368421052632
74,248,0.0
75,249,0.0
76,250,0.0
77,253,0.0
78,255,0.0
79,256,0.0
80,258,0.0
81,259,0.8947368421052632
82,260,0.0
83,262,0.0
84,263,0.0
85,264,0.0
86,266,0.0
87,267,0.8947368421052632
88,268,0.8947368421052632
89,269,0.0
90,281,0.8947368421052632
91,282,0.8947368421052632
92,286,0.8947368421052632
93,366,0.0
94,369,0.0
95,370,0.8947368421052632
96,380,0.0
97,381,0.0
98,386,0.0
99,390,0.0
100,392,0.8947368421052632
101,395,0.8947368421052632
102,396,0.8947368421052632
103,401,0.0
104,404,0.0
105,405,0.8947368421052632
106,406,0.0
107,410,0.0
108,413,0.0
109,414,0.0
110,420,0.0
111,423,0.0
112,424,0.8947368421052632
113,427,0.0
114,430,0.8947368421052632
115,431,0.0
116,433,0.0
117,442,0.8947368421052632
118,443,0.0
119,444,0.0
120,445,0.0
121,451,0.0
122,460,0.8947368421052632
123,462,0.8947368421052632
124,465,0.0
125,468,0.8947368421052632
126,469,0.8947368421052632
