,task_id,pass_3
0,1,0.0
1,5,0.07499999999999996
2,6,0.6008771929824561
3,8,0.0
4,9,0.4035087719298246
5,11,0.7083333333333333
6,12,0.9666666666666667
7,13,0.0
8,17,0.5333333333333333
9,18,0.8333333333333334
10,19,0.0
11,20,0.0
12,21,0.0
13,22,0.9666666666666667
14,23,0.0
15,24,0.0
16,26,0.0
17,27,0.0
18,28,0.9666666666666667
19,31,1.0
20,35,0.0
21,36,0.0
22,41,0.9666666666666667
23,42,0.0
24,43,0.0
25,44,1.0
26,45,0.0
27,46,0.0
28,47,0.9666666666666667
29,52,0.9166666666666666
30,54,0.30000000000000004
31,55,0.0
32,56,0.0
33,58,0.0
34,59,1.0
35,60,0.0
36,62,1.0
37,64,0.0
38,65,1.0
39,67,0.0
40,68,1.0
41,70,0.0
42,71,0.0
43,72,0.0
44,73,0.0
45,75,0.0
46,76,0.0
47,77,0.0
48,78,0.0
49,79,0.0
50,80,0.0
51,81,1.0
52,83,1.0
53,84,1.0
54,86,1.0
55,214,0.0
56,215,0.0
57,219,0.0
58,220,1.0
59,224,0.0
60,226,0.0
61,229,0.0
62,230,0.0
63,231,0.0
64,232,0.0
65,233,0.0
66,234,0.0
67,235,0.0
68,241,0.0
69,242,0.0
70,244,0.0
71,248,0.0
72,250,0.0
73,256,0.0
74,259,0.0
75,260,0.0
76,262,0.0
77,263,0.0
78,264,0.0
79,267,0.0
80,268,0.0
81,269,0.0
82,281,0.0
83,282,0.0
84,286,0.0
85,290,0.0
86,291,0.0
87,369,1.0
88,370,0.0
89,380,0.0
90,381,1.0
91,386,1.0
92,390,1.0
93,392,1.0
94,395,0.0
95,396,0.0
96,401,0.0
97,404,0.0
98,405,0.0
99,406,0.0
100,410,0.0
101,413,0.0
102,420,0.0
103,423,0.0
104,424,0.0
105,427,0.0
106,430,0.0
107,431,0.0
108,433,0.0
109,444,0.0
110,445,0.0
111,451,0.0
112,460,0.0
113,462,0.0
114,465,0.0
115,468,0.0
116,469,0.0
117,470,0.0
118,471,0.0
119,474,0.0
120,475,0.0
121,476,0.0
122,482,0.0
123,483,0.0
124,485,0.0
125,486,0.0
126,487,0.0
127,488,0.0
128,490,0.0
129,492,0.0
130,493,0.0
131,494,0.0
132,495,0.0
133,496,0.0
134,498,0.0
135,499,0.0
136,500,1.0
137,501,1.0
138,505,1.0
139,506,1.0
140,507,1.0
141,509,1.0
142,510,0.0
143,511,1.0
144,512,0.0
145,513,0.0
146,514,0.0
147,515,0.0
148,516,0.0
149,517,0.0
150,518,0.0
151,519,0.0
152,520,1.0
153,521,0.0
154,522,0.0
155,523,0.0
156,524,0.0
157,525,0.0
158,526,1.0
159,527,0.0
160,546,0.0
161,547,0.0
162,551,0.0
163,552,0.0
164,555,0.0
165,557,0.0
166,558,0.0
167,87,1.0
168,88,0.0
169,89,0.0
170,92,0.0
171,93,1.0
172,95,1.0
173,96,0.0
174,97,0.0
175,99,1.0
176,100,0.0
177,101,0.0
178,103,1.0
179,106,0.0
180,107,1.0
181,108,0.0
182,110,1.0
183,112,0.0
184,116,0.0
185,117,1.0
186,118,0.0
187,121,1.0
188,122,0.0
189,123,1.0
190,124,1.0
191,125,0.0
192,129,1.0
193,130,0.0
194,133,0.0
195,134,0.0
196,135,1.0
197,138,1.0
198,139,0.0
199,292,0.0
200,298,0.0
201,299,0.0
202,315,0.0
203,317,0.0
204,318,0.0
205,319,0.0
206,320,0.0
207,322,0.0
208,323,0.0
209,326,0.0
210,447,0.0
211,450,0.0
212,528,0.0
213,529,0.0
214,530,0.0
215,532,0.0
216,533,0.0
217,534,1.0
218,535,1.0
219,536,0.0
220,537,0.0
221,540,0.0
222,541,0.0
223,542,0.0
224,543,0.0
225,544,0.0
226,545,1.0
227,559,0.0
228,560,0.0
229,140,1.0
230,141,0.0
231,142,1.0
232,143,1.0
233,144,0.0
234,145,0.0
235,146,1.0
236,150,0.0
237,151,1.0
238,153,0.0
239,155,0.0
240,156,0.0
241,157,1.0
242,158,1.0
243,159,1.0
244,160,0.0
245,161,0.0
246,162,1.0
247,165,0.0
248,166,1.0
249,167,1.0
250,168,0.0
251,169,0.0
252,331,0.0
253,334,0.0
254,341,0.0
255,342,0.0
256,565,0.0
257,566,0.0
258,567,0.0
259,569,0.0
260,571,0.0
261,575,0.0
262,576,0.0
263,577,0.0
264,578,0.0
265,581,0.0
266,582,0.0
267,583,0.0
268,584,0.0
269,585,0.0
270,586,0.0
271,170,0.0
272,173,0.0
273,174,1.0
274,176,0.0
275,177,0.0
276,178,1.0
277,179,1.0
278,180,0.0
279,181,0.0
280,182,1.0
281,348,0.0
282,349,0.0
283,350,0.0
284,351,0.0
285,352,0.0
286,609,0.0
287,610,0.0
288,611,0.0
289,612,0.0
290,614,0.0
291,615,0.0
292,616,0.0
293,617,0.0
294,623,0.0
295,625,0.0
296,626,0.0
297,628,0.0
298,630,0.0
299,631,0.0
300,632,1.0
301,633,0.0
302,183,0.0
303,184,1.0
304,187,0.0
305,188,1.0
306,189,0.0
307,190,0.0
308,191,0.0
309,196,0.0
310,197,1.0
311,198,0.0
312,200,0.0
313,202,1.0
314,203,0.0
315,204,0.0
316,206,0.0
317,207,1.0
318,209,1.0
319,210,1.0
320,354,1.0
321,355,1.0
322,356,1.0
323,357,0.0
324,358,1.0
325,365,0.0
326,481,0.0
327,589,1.0
328,590,0.0
329,592,1.0
330,594,1.0
331,595,0.0
332,597,0.0
333,598,0.0
334,599,0.0
335,601,0.0
336,603,0.0
337,604,0.0
338,605,1.0
339,606,1.0
