,task_id,pass_5
0,5,1.0
1,6,1.0
2,8,0.0
3,9,0.0
4,11,1.0
5,12,1.0
6,13,0.0
7,17,1.0
8,18,0.0
9,19,0.9761904761904762
10,20,0.9166666666666666
11,21,0.0
12,22,0.0
13,23,0.0
14,24,1.0
15,25,0.0
16,26,1.0
17,27,0.0
18,31,0.0
19,35,1.0
20,36,1.0
21,37,0.0
22,41,0.0
23,42,1.0
24,43,0.5
25,44,0.5
26,45,1.0
27,46,0.0
28,47,0.0
29,52,1.0
30,54,0.0
31,55,0.0
32,56,0.0
33,57,0.0
34,58,0.0
35,59,0.0
36,60,0.0
37,62,1.0
38,64,0.0
39,65,0.0
40,67,1.0
41,68,0.0
42,70,0.0
43,71,0.0
44,72,0.9761904761904762
45,73,0.9166666666666666
46,74,0.0
47,75,0.0
48,76,1.0
49,77,1.0
50,78,0.0
51,79,0.0
52,80,0.0
53,81,1.0
54,83,1.0
55,84,0.0
56,86,1.0
57,214,0.0
58,215,0.0
59,219,0.0
60,220,1.0
61,224,0.0
62,226,0.0
63,227,0.0
64,229,0.0
65,230,0.0
66,231,0.0
67,232,0.0
68,233,0.0
69,234,0.0
70,235,0.0
71,240,0.0
72,241,0.0
73,242,0.0
74,248,0.0
75,249,0.0
76,250,0.0
77,253,0.0
78,255,0.0
79,256,0.0
80,258,0.0
81,259,1.0
82,260,0.0
83,262,0.0
84,263,0.0
85,264,0.0
86,266,0.0
87,267,0.0
88,268,0.0
89,269,1.0
90,281,1.0
91,282,1.0
92,286,0.0
93,291,0.0
94,366,0.0
95,369,0.0
96,370,0.0
97,380,0.0
98,381,0.0
99,386,0.0
100,390,0.0
101,392,1.0
102,395,0.0
103,396,0.0
104,401,0.0
105,404,0.0
106,405,0.0
107,406,0.0
108,410,0.0
109,413,0.0
110,414,0.0
111,420,0.0
112,423,0.0
113,424,0.0
114,427,0.0
115,430,0.0
116,431,1.0
117,442,0.0
118,443,0.0
119,444,0.0
120,445,0.0
121,451,0.0
122,460,0.0
123,462,0.0
124,465,0.0
125,468,0.0
126,470,0.0
127,471,0.0
128,474,0.0
129,475,0.0
130,476,0.0
131,482,0.0
132,483,0.0
133,485,0.0
134,486,0.0
135,487,0.0
136,488,0.0
137,490,0.0
138,492,0.0
139,493,0.0
140,494,0.0
141,495,0.0
142,496,0.0
143,498,0.0
144,499,0.0
145,500,0.0
146,501,1.0
147,505,0.0
148,506,0.0
149,507,1.0
150,509,0.0
151,510,0.0
152,511,0.0
153,512,0.0
154,513,1.0
155,514,0.0
156,515,0.0
157,516,0.0
158,517,0.0
159,518,0.0
160,519,1.0
161,520,0.0
162,521,0.0
163,522,0.0
164,523,1.0
165,524,0.0
166,525,0.0
167,526,0.0
168,527,0.0
169,547,1.0
170,551,0.0
171,552,0.0
172,555,0.0
173,557,1.0
174,558,1.0
175,87,0.0
176,88,0.0
177,89,0.0
178,92,0.0
179,93,1.0
180,95,1.0
181,96,0.0
182,97,1.0
183,99,1.0
184,100,1.0
185,101,1.0
186,103,0.0
187,104,1.0
188,106,0.0
189,107,1.0
190,108,0.0
191,109,1.0
192,110,1.0
193,111,0.0
194,112,0.0
195,113,0.0
196,114,0.0
197,115,1.0
198,116,0.0
199,117,1.0
200,118,0.0
201,119,1.0
202,120,0.0
203,121,0.0
204,122,0.0
205,123,0.0
206,124,0.0
207,125,0.0
208,127,0.0
209,129,0.0
210,130,0.0
211,131,0.0
212,132,0.0
213,133,1.0
214,134,0.0
215,135,1.0
216,137,1.0
217,138,1.0
218,139,0.0
219,292,0.0
220,293,0.0
221,298,0.0
222,299,0.0
223,300,1.0
224,305,1.0
225,306,0.0
226,308,1.0
227,313,0.0
228,315,1.0
229,317,1.0
230,318,0.0
231,319,1.0
232,320,1.0
233,322,1.0
234,323,1.0
235,326,0.0
236,447,1.0
237,449,0.0
238,450,1.0
239,528,0.0
240,529,0.0
241,530,0.0
242,532,0.0
243,533,1.0
244,534,1.0
245,535,0.0
246,536,1.0
247,537,0.0
248,538,1.0
249,540,1.0
250,541,1.0
251,542,1.0
252,543,1.0
253,544,1.0
254,545,1.0
255,559,1.0
256,560,0.0
257,140,0.0
258,141,1.0
259,142,0.0
260,143,1.0
261,144,1.0
262,145,1.0
263,146,0.0
264,147,1.0
265,148,0.0
266,150,0.0
267,151,0.0
268,152,0.0
269,153,0.0
270,154,0.0
271,155,0.0
272,156,0.0
273,157,1.0
274,158,0.0
275,159,1.0
276,160,0.0
277,161,0.0
278,162,0.0
279,163,0.0
280,164,1.0
281,165,0.0
282,166,0.0
283,167,1.0
284,168,0.0
285,169,0.0
286,331,0.0
287,334,0.0
288,341,0.0
289,342,0.0
290,343,0.0
291,565,0.0
292,566,1.0
293,567,0.0
294,569,1.0
295,570,0.0
296,571,0.0
297,572,0.0
298,575,0.0
299,576,0.0
300,577,0.0
301,578,0.0
302,581,0.0
303,582,0.0
304,583,0.0
305,584,0.0
306,585,0.0
307,586,0.0
308,170,0.0
309,173,0.0
310,174,0.0
311,176,0.0
312,177,1.0
313,178,0.0
314,179,0.0
315,180,0.0
316,181,0.0
317,348,0.0
318,349,0.0
319,350,1.0
320,352,0.0
321,609,1.0
322,611,1.0
323,612,0.0
324,614,1.0
325,615,1.0
326,616,1.0
327,625,1.0
328,626,1.0
329,628,1.0
330,630,1.0
331,631,1.0
332,632,1.0
333,633,1.0
334,183,1.0
335,184,1.0
336,187,1.0
337,188,1.0
338,189,0.5
339,190,1.0
340,191,1.0
341,196,0.0
342,197,1.0
343,198,1.0
344,200,0.996031746031746
345,202,1.0
346,203,1.0
347,204,1.0
348,205,1.0
349,206,1.0
350,207,1.0
351,209,1.0
352,210,0.996031746031746
353,354,0.7777777777777778
354,355,1.0
355,356,1.0
356,357,1.0
357,358,1.0
358,365,1.0
359,481,1.0
360,589,1.0
361,590,1.0
362,592,1.0
363,594,1.0
364,595,1.0
365,597,1.0
366,598,1.0
367,599,1.0
368,601,1.0
369,603,1.0
370,604,1.0
371,605,1.0
372,606,1.0
