1,1,Phi-3-small-8k-instruct
5,1,Phi-3-small-8k-instruct
6,1,Phi-3-small-8k-instruct
8,1,Phi-3-small-8k-instruct
9,1,Phi-3-small-8k-instruct
11,1,Phi-3-small-8k-instruct
13,1,Phi-3-small-8k-instruct
17,1,Phi-3-small-8k-instruct
18,1,Phi-3-small-8k-instruct
19,1,Phi-3-small-8k-instruct
21,1,Phi-3-small-8k-instruct
22,1,Phi-3-small-8k-instruct
23,1,Phi-3-small-8k-instruct
24,1,Phi-3-small-8k-instruct
25,1,Phi-3-small-8k-instruct
26,1,Phi-3-small-8k-instruct
31,1,Phi-3-small-8k-instruct
35,1,Phi-3-small-8k-instruct
36,1,Phi-3-small-8k-instruct
41,1,Phi-3-small-8k-instruct
42,1,Phi-3-small-8k-instruct
43,1,Phi-3-small-8k-instruct
45,1,Phi-3-small-8k-instruct
46,1,Phi-3-small-8k-instruct
47,1,Phi-3-small-8k-instruct
52,1,Phi-3-small-8k-instruct
53,1,Phi-3-small-8k-instruct
54,1,Phi-3-small-8k-instruct
58,1,Phi-3-small-8k-instruct
59,1,Phi-3-small-8k-instruct
60,1,Phi-3-small-8k-instruct
62,1,Phi-3-small-8k-instruct
64,1,Phi-3-small-8k-instruct
65,1,Phi-3-small-8k-instruct
67,1,Phi-3-small-8k-instruct
68,1,Phi-3-small-8k-instruct
70,1,Phi-3-small-8k-instruct
71,1,Phi-3-small-8k-instruct
72,1,Phi-3-small-8k-instruct
73,1,Phi-3-small-8k-instruct
75,1,Phi-3-small-8k-instruct
76,1,Phi-3-small-8k-instruct
77,1,Phi-3-small-8k-instruct
78,1,Phi-3-small-8k-instruct
79,1,Phi-3-small-8k-instruct
80,1,Phi-3-small-8k-instruct
83,1,Phi-3-small-8k-instruct
84,1,Phi-3-small-8k-instruct
213,1,Phi-3-small-8k-instruct
214,1,Phi-3-small-8k-instruct
215,1,Phi-3-small-8k-instruct
219,1,Phi-3-small-8k-instruct
220,1,Phi-3-small-8k-instruct
221,1,Phi-3-small-8k-instruct
224,1,Phi-3-small-8k-instruct
226,1,Phi-3-small-8k-instruct
229,1,Phi-3-small-8k-instruct
230,1,Phi-3-small-8k-instruct
231,1,Phi-3-small-8k-instruct
232,1,Phi-3-small-8k-instruct
233,1,Phi-3-small-8k-instruct
234,1,Phi-3-small-8k-instruct
235,1,Phi-3-small-8k-instruct
241,1,Phi-3-small-8k-instruct
248,1,Phi-3-small-8k-instruct
249,1,Phi-3-small-8k-instruct
250,1,Phi-3-small-8k-instruct
255,1,Phi-3-small-8k-instruct
259,2,Phi-3-small-8k-instruct
260,1,Phi-3-small-8k-instruct
262,1,Phi-3-small-8k-instruct
263,1,Phi-3-small-8k-instruct
264,1,Phi-3-small-8k-instruct
266,1,Phi-3-small-8k-instruct
267,1,Phi-3-small-8k-instruct
269,1,Phi-3-small-8k-instruct
281,2,Phi-3-small-8k-instruct
282,1,Phi-3-small-8k-instruct
286,1,Phi-3-small-8k-instruct
290,1,Phi-3-small-8k-instruct
291,1,Phi-3-small-8k-instruct
370,1,Phi-3-small-8k-instruct
380,3,Phi-3-small-8k-instruct
381,1,Phi-3-small-8k-instruct
386,1,Phi-3-small-8k-instruct
390,0,Phi-3-small-8k-instruct
392,1,Phi-3-small-8k-instruct
395,1,Phi-3-small-8k-instruct
396,1,Phi-3-small-8k-instruct
401,1,Phi-3-small-8k-instruct
404,1,Phi-3-small-8k-instruct
406,1,Phi-3-small-8k-instruct
412,1,Phi-3-small-8k-instruct
420,1,Phi-3-small-8k-instruct
423,1,Phi-3-small-8k-instruct
427,1,Phi-3-small-8k-instruct
430,1,Phi-3-small-8k-instruct
431,1,Phi-3-small-8k-instruct
433,1,Phi-3-small-8k-instruct
451,1,Phi-3-small-8k-instruct
462,1,Phi-3-small-8k-instruct
465,1,Phi-3-small-8k-instruct
474,1,Phi-3-small-8k-instruct
475,1,Phi-3-small-8k-instruct
476,1,Phi-3-small-8k-instruct
482,1,Phi-3-small-8k-instruct
483,1,Phi-3-small-8k-instruct
485,1,Phi-3-small-8k-instruct
486,1,Phi-3-small-8k-instruct
488,1,Phi-3-small-8k-instruct
490,1,Phi-3-small-8k-instruct
492,1,Phi-3-small-8k-instruct
493,1,Phi-3-small-8k-instruct
495,1,Phi-3-small-8k-instruct
496,1,Phi-3-small-8k-instruct
498,1,Phi-3-small-8k-instruct
499,1,Phi-3-small-8k-instruct
500,1,Phi-3-small-8k-instruct
505,1,Phi-3-small-8k-instruct
506,1,Phi-3-small-8k-instruct
510,1,Phi-3-small-8k-instruct
511,1,Phi-3-small-8k-instruct
512,1,Phi-3-small-8k-instruct
514,1,Phi-3-small-8k-instruct
515,1,Phi-3-small-8k-instruct
516,1,Phi-3-small-8k-instruct
517,1,Phi-3-small-8k-instruct
519,1,Phi-3-small-8k-instruct
520,1,Phi-3-small-8k-instruct
521,1,Phi-3-small-8k-instruct
523,1,Phi-3-small-8k-instruct
525,1,Phi-3-small-8k-instruct
526,0,Phi-3-small-8k-instruct
527,1,Phi-3-small-8k-instruct
546,1,Phi-3-small-8k-instruct
547,1,Phi-3-small-8k-instruct
552,1,Phi-3-small-8k-instruct
555,1,Phi-3-small-8k-instruct
88,1,Phi-3-small-8k-instruct
89,1,Phi-3-small-8k-instruct
92,1,Phi-3-small-8k-instruct
93,4,Phi-3-small-8k-instruct
95,1,Phi-3-small-8k-instruct
96,1,Phi-3-small-8k-instruct
97,1,Phi-3-small-8k-instruct
100,1,Phi-3-small-8k-instruct
103,1,Phi-3-small-8k-instruct
107,1,Phi-3-small-8k-instruct
108,0,Phi-3-small-8k-instruct
110,1,Phi-3-small-8k-instruct
112,1,Phi-3-small-8k-instruct
117,1,Phi-3-small-8k-instruct
118,1,Phi-3-small-8k-instruct
122,1,Phi-3-small-8k-instruct
125,1,Phi-3-small-8k-instruct
127,1,Phi-3-small-8k-instruct
129,1,Phi-3-small-8k-instruct
135,1,Phi-3-small-8k-instruct
138,1,Phi-3-small-8k-instruct
139,1,Phi-3-small-8k-instruct
292,1,Phi-3-small-8k-instruct
298,1,Phi-3-small-8k-instruct
299,0,Phi-3-small-8k-instruct
306,1,Phi-3-small-8k-instruct
308,1,Phi-3-small-8k-instruct
315,0,Phi-3-small-8k-instruct
317,0,Phi-3-small-8k-instruct
318,0,Phi-3-small-8k-instruct
322,1,Phi-3-small-8k-instruct
323,1,Phi-3-small-8k-instruct
326,1,Phi-3-small-8k-instruct
528,1,Phi-3-small-8k-instruct
529,1,Phi-3-small-8k-instruct
530,1,Phi-3-small-8k-instruct
532,1,Phi-3-small-8k-instruct
533,0,Phi-3-small-8k-instruct
535,1,Phi-3-small-8k-instruct
536,1,Phi-3-small-8k-instruct
537,1,Phi-3-small-8k-instruct
540,1,Phi-3-small-8k-instruct
542,1,Phi-3-small-8k-instruct
543,1,Phi-3-small-8k-instruct
544,1,Phi-3-small-8k-instruct
560,1,Phi-3-small-8k-instruct
140,1,Phi-3-small-8k-instruct
142,1,Phi-3-small-8k-instruct
145,1,Phi-3-small-8k-instruct
146,1,Phi-3-small-8k-instruct
149,1,Phi-3-small-8k-instruct
150,1,Phi-3-small-8k-instruct
151,1,Phi-3-small-8k-instruct
153,1,Phi-3-small-8k-instruct
154,1,Phi-3-small-8k-instruct
155,1,Phi-3-small-8k-instruct
157,1,Phi-3-small-8k-instruct
158,1,Phi-3-small-8k-instruct
159,1,Phi-3-small-8k-instruct
160,1,Phi-3-small-8k-instruct
169,1,Phi-3-small-8k-instruct
334,1,Phi-3-small-8k-instruct
342,1,Phi-3-small-8k-instruct
567,1,Phi-3-small-8k-instruct
569,1,Phi-3-small-8k-instruct
571,1,Phi-3-small-8k-instruct
575,1,Phi-3-small-8k-instruct
576,1,Phi-3-small-8k-instruct
577,1,Phi-3-small-8k-instruct
578,1,Phi-3-small-8k-instruct
581,1,Phi-3-small-8k-instruct
582,1,Phi-3-small-8k-instruct
583,0,Phi-3-small-8k-instruct
584,0,Phi-3-small-8k-instruct
586,1,Phi-3-small-8k-instruct
170,1,Phi-3-small-8k-instruct
173,1,Phi-3-small-8k-instruct
174,1,Phi-3-small-8k-instruct
176,1,Phi-3-small-8k-instruct
177,1,Phi-3-small-8k-instruct
178,1,Phi-3-small-8k-instruct
179,1,Phi-3-small-8k-instruct
180,5,Phi-3-small-8k-instruct
181,1,Phi-3-small-8k-instruct
182,1,Phi-3-small-8k-instruct
348,1,Phi-3-small-8k-instruct
349,1,Phi-3-small-8k-instruct
351,1,Phi-3-small-8k-instruct
352,1,Phi-3-small-8k-instruct
609,1,Phi-3-small-8k-instruct
612,1,Phi-3-small-8k-instruct
617,1,Phi-3-small-8k-instruct
625,1,Phi-3-small-8k-instruct
626,1,Phi-3-small-8k-instruct
628,1,Phi-3-small-8k-instruct
183,1,Phi-3-small-8k-instruct
184,1,Phi-3-small-8k-instruct
187,1,Phi-3-small-8k-instruct
188,1,Phi-3-small-8k-instruct
189,1,Phi-3-small-8k-instruct
190,5,Phi-3-small-8k-instruct
191,1,Phi-3-small-8k-instruct
192,4,Phi-3-small-8k-instruct
195,1,Phi-3-small-8k-instruct
196,1,Phi-3-small-8k-instruct
197,1,Phi-3-small-8k-instruct
200,1,Phi-3-small-8k-instruct
202,1,Phi-3-small-8k-instruct
203,1,Phi-3-small-8k-instruct
204,1,Phi-3-small-8k-instruct
205,0,Phi-3-small-8k-instruct
206,1,Phi-3-small-8k-instruct
207,1,Phi-3-small-8k-instruct
208,5,Phi-3-small-8k-instruct
209,1,Phi-3-small-8k-instruct
210,1,Phi-3-small-8k-instruct
356,0,Phi-3-small-8k-instruct
357,1,Phi-3-small-8k-instruct
358,1,Phi-3-small-8k-instruct
365,1,Phi-3-small-8k-instruct
589,3221225477,Phi-3-small-8k-instruct
590,1,Phi-3-small-8k-instruct
591,0,Phi-3-small-8k-instruct
595,1,Phi-3-small-8k-instruct
597,1,Phi-3-small-8k-instruct
598,1,Phi-3-small-8k-instruct
599,1,Phi-3-small-8k-instruct
603,1,Phi-3-small-8k-instruct
604,1,Phi-3-small-8k-instruct
605,0,Phi-3-small-8k-instruct
606,1,Phi-3-small-8k-instruct
