1,0,chatglm-6b
5,0,chatglm-6b
6,0,chatglm-6b
8,1,chatglm-6b
9,1,chatglm-6b
11,1,chatglm-6b
12,0,chatglm-6b
13,0,chatglm-6b
17,0,chatglm-6b
18,1,chatglm-6b
19,1,chatglm-6b
20,1,chatglm-6b
21,1,chatglm-6b
22,0,chatglm-6b
23,0,chatglm-6b
24,0,chatglm-6b
26,1,chatglm-6b
27,1,chatglm-6b
28,1,chatglm-6b
31,1,chatglm-6b
35,1,chatglm-6b
36,1,chatglm-6b
41,1,chatglm-6b
42,1,chatglm-6b
43,1,chatglm-6b
44,1,chatglm-6b
45,1,chatglm-6b
46,1,chatglm-6b
47,1,chatglm-6b
52,1,chatglm-6b
54,1,chatglm-6b
55,1,chatglm-6b
58,1,chatglm-6b
59,1,chatglm-6b
60,1,chatglm-6b
62,1,chatglm-6b
64,1,chatglm-6b
65,1,chatglm-6b
67,1,chatglm-6b
68,1,chatglm-6b
70,1,chatglm-6b
71,1,chatglm-6b
72,1,chatglm-6b
73,1,chatglm-6b
75,1,chatglm-6b
76,1,chatglm-6b
77,1,chatglm-6b
78,1,chatglm-6b
79,1,chatglm-6b
80,1,chatglm-6b
81,0,chatglm-6b
83,1,chatglm-6b
84,1,chatglm-6b
86,1,chatglm-6b
214,1,chatglm-6b
215,1,chatglm-6b
219,1,chatglm-6b
220,1,chatglm-6b
224,1,chatglm-6b
226,1,chatglm-6b
229,1,chatglm-6b
230,1,chatglm-6b
231,1,chatglm-6b
232,1,chatglm-6b
233,1,chatglm-6b
234,1,chatglm-6b
235,1,chatglm-6b
241,1,chatglm-6b
242,1,chatglm-6b
244,1,chatglm-6b
248,1,chatglm-6b
250,1,chatglm-6b
256,1,chatglm-6b
259,1,chatglm-6b
260,1,chatglm-6b
262,1,chatglm-6b
264,1,chatglm-6b
267,1,chatglm-6b
268,1,chatglm-6b
269,1,chatglm-6b
281,1,chatglm-6b
282,1,chatglm-6b
286,1,chatglm-6b
290,1,chatglm-6b
291,1,chatglm-6b
369,1,chatglm-6b
370,1,chatglm-6b
380,1,chatglm-6b
381,0,chatglm-6b
390,1,chatglm-6b
392,0,chatglm-6b
395,1,chatglm-6b
396,1,chatglm-6b
401,1,chatglm-6b
404,1,chatglm-6b
405,1,chatglm-6b
406,1,chatglm-6b
410,1,chatglm-6b
413,1,chatglm-6b
420,0,chatglm-6b
423,0,chatglm-6b
424,0,chatglm-6b
427,0,chatglm-6b
430,0,chatglm-6b
431,0,chatglm-6b
433,1,chatglm-6b
444,1,chatglm-6b
445,1,chatglm-6b
451,1,chatglm-6b
460,1,chatglm-6b
462,1,chatglm-6b
465,1,chatglm-6b
468,1,chatglm-6b
469,1,chatglm-6b
470,1,chatglm-6b
471,1,chatglm-6b
474,1,chatglm-6b
475,1,chatglm-6b
476,1,chatglm-6b
482,1,chatglm-6b
483,1,chatglm-6b
485,1,chatglm-6b
486,1,chatglm-6b
487,1,chatglm-6b
488,1,chatglm-6b
490,1,chatglm-6b
492,1,chatglm-6b
493,1,chatglm-6b
494,1,chatglm-6b
495,1,chatglm-6b
496,1,chatglm-6b
498,1,chatglm-6b
499,1,chatglm-6b
500,0,chatglm-6b
501,1,chatglm-6b
505,0,chatglm-6b
506,0,chatglm-6b
507,1,chatglm-6b
509,1,chatglm-6b
510,1,chatglm-6b
511,1,chatglm-6b
512,1,chatglm-6b
513,1,chatglm-6b
514,1,chatglm-6b
515,1,chatglm-6b
516,1,chatglm-6b
517,1,chatglm-6b
518,1,chatglm-6b
519,1,chatglm-6b
520,0,chatglm-6b
521,1,chatglm-6b
522,1,chatglm-6b
