,task_id,pass_3
0,5,1.0
1,6,0.0
2,8,0.0
3,9,0.8333333333333334
4,11,0.8333333333333334
5,12,0.30000000000000004
6,13,0.9916666666666667
7,17,0.0
8,18,0.8333333333333334
9,19,0.8333333333333334
10,20,0.0
11,21,0.0
12,22,0.0
13,23,1.0
14,24,0.0
15,26,0.0
16,27,0.0
17,28,0.7083333333333333
18,31,0.9166666666666666
19,35,0.0
20,36,0.0
21,41,0.8333333333333334
22,42,0.8333333333333334
23,43,0.0
24,44,0.0
25,45,0.0
26,46,0.0
27,47,0.0
28,52,0.0
29,54,1.0
30,55,0.0
31,56,0.0
32,58,0.0
33,59,0.0
34,60,0.0
35,62,0.0
36,64,0.0
37,65,0.0
38,67,0.0
39,68,0.0
40,70,0.0
41,71,0.0
42,72,0.0
43,73,0.0
44,75,0.0
45,76,0.0
46,77,0.0
47,78,0.0
48,79,0.0
49,80,0.0
50,81,0.0
51,83,0.0
52,84,0.0
53,86,1.0
54,214,0.0
55,215,0.0
56,219,0.0
57,220,0.0
58,224,0.0
59,226,0.0
60,229,0.0
61,230,0.0
62,231,0.0
63,232,0.0
64,233,0.0
65,234,0.0
66,235,0.0
67,241,0.0
68,242,0.0
69,244,0.0
70,248,0.0
71,250,0.0
72,256,0.0
73,259,0.0
74,260,0.0
75,262,0.0
76,263,0.0
77,264,0.0
78,267,0.0
79,268,0.0
80,269,0.0
81,281,0.0
82,282,0.0
83,286,0.0
84,290,0.0
85,291,0.0
86,369,1.0
87,370,0.0
88,380,0.0
89,381,1.0
90,386,1.0
91,390,1.0
92,392,1.0
93,395,0.0
94,396,0.0
95,401,0.0
96,404,0.0
97,405,0.0
98,406,0.0
99,410,0.0
100,413,0.0
101,420,0.0
102,423,0.0
103,424,0.0
104,427,0.0
105,430,0.0
106,431,0.0
107,433,0.0
108,444,0.0
109,445,0.0
110,451,0.0
111,460,0.0
112,462,0.0
113,465,0.0
114,468,0.0
115,469,0.0
116,470,0.0
117,471,0.0
118,474,0.0
119,475,1.0
120,476,0.0
121,482,0.5333333333333333
122,483,0.9666666666666667
123,485,0.0
124,486,0.0
125,487,0.0
126,488,0.9916666666666667
127,490,0.30000000000000004
128,492,0.7083333333333333
129,493,0.9166666666666666
130,494,0.0
131,495,0.0
132,496,0.0
133,498,0.0
134,499,0.0
135,500,1.0
136,501,1.0
137,505,0.0
138,506,1.0
139,507,1.0
140,509,1.0
141,510,0.0
142,511,1.0
143,512,1.0
144,513,0.0
145,514,0.0
146,515,1.0
147,516,0.0
148,517,0.0
149,518,0.0
150,519,0.0
151,520,1.0
152,521,0.0
153,522,0.0
154,523,0.0
155,524,0.0
156,525,0.0
157,526,1.0
158,527,0.0
159,546,0.0
160,547,0.0
161,551,0.0
162,552,0.0
163,555,0.0
164,557,0.0
165,558,0.0
166,87,1.0
167,88,0.0
168,89,0.0
169,92,1.0
170,93,1.0
171,95,0.0
172,96,0.0
173,97,0.0
174,99,0.0
175,100,0.0
176,101,0.0
177,103,0.0
178,106,0.0
179,107,1.0
180,108,0.0
181,110,0.0
182,112,0.0
183,116,0.0
184,117,0.0
185,118,0.0
186,121,0.0
187,122,0.0
188,123,0.0
189,124,1.0
190,125,0.0
191,129,0.0
192,130,0.0
193,133,0.0
194,134,0.0
195,135,1.0
196,138,0.0
197,139,0.0
198,292,0.0
199,298,0.0
200,299,0.0
201,315,0.0
202,317,0.0
203,318,0.0
204,319,0.0
205,320,0.0
206,322,0.0
207,323,0.0
208,326,0.0
209,447,0.0
210,450,0.0
211,528,0.0
212,529,0.0
213,530,0.0
214,532,0.0
215,533,0.0
216,534,0.0
217,535,0.0
218,536,0.0
219,537,0.0
220,540,0.0
221,541,0.0
222,542,0.0
223,543,0.0
224,544,0.0
225,545,1.0
226,559,0.0
227,560,1.0
228,140,1.0
229,141,1.0
230,142,0.0
231,143,0.9666666666666667
232,144,0.5333333333333333
233,145,0.0
234,146,1.0
235,150,0.0
236,151,0.0
237,153,0.0
238,155,0.0
239,156,0.0
240,157,0.0
241,158,1.0
242,159,1.0
243,160,0.0
244,161,0.0
245,162,0.0
246,165,0.0
247,166,0.0
248,167,0.0
249,168,0.0
250,169,0.0
251,331,0.0
252,334,0.0
253,341,0.0
254,342,0.0
255,565,0.0
256,566,0.0
257,567,0.0
258,569,0.0
259,571,0.0
260,575,0.0
261,576,0.0
262,577,0.0
263,578,0.0
264,581,0.0
265,582,0.0
266,583,0.0
267,584,0.0
268,585,0.0
269,586,0.0
270,170,0.0
271,173,0.0
272,174,0.0
273,176,0.0
274,177,1.0
275,178,0.0
276,179,0.0
277,180,0.0
278,181,0.0
279,182,1.0
280,348,0.0
281,349,0.0
282,350,0.0
283,351,0.0
284,352,0.0
285,609,0.0
286,610,0.0
287,611,1.0
288,612,0.0
289,614,1.0
290,615,0.0
291,616,1.0
292,617,0.0
293,623,1.0
294,625,0.0
295,626,0.0
296,628,1.0
297,630,0.0
298,631,0.0
299,632,1.0
300,633,0.0
301,183,0.0
302,184,1.0
303,187,0.0
304,188,1.0
305,189,0.0
306,190,0.0
307,191,1.0
308,196,0.0
309,197,0.0
310,198,1.0
311,200,0.0
312,202,0.0
313,203,0.0
314,204,0.0
315,206,1.0
316,207,0.0
317,209,1.0
318,210,1.0
319,354,0.0
320,355,1.0
321,356,1.0
322,357,1.0
323,358,0.0
324,365,1.0
325,481,0.0
326,589,1.0
327,590,0.0
328,592,1.0
329,594,1.0
330,595,0.0
331,597,0.0
332,598,0.0
333,599,0.0
334,601,0.0
335,603,0.0
336,604,1.0
337,605,1.0
338,606,1.0
