,task_id,pass_5
0,1,1.0
1,5,1.0
2,6,0.996031746031746
3,8,1.0
4,9,0.996031746031746
5,11,1.0
6,12,1.0
7,13,0.996031746031746
8,17,0.0
9,18,0.0
10,19,0.9166666666666666
11,20,0.7777777777777778
12,21,1.0
13,22,0.996031746031746
14,23,1.0
15,24,0.996031746031746
16,25,1.0
17,26,0.0
18,27,1.0
19,28,1.0
20,31,1.0
21,33,0.9761904761904762
22,35,1.0
23,36,1.0
24,37,0.0
25,41,1.0
26,42,1.0
27,43,1.0
28,44,1.0
29,45,0.996031746031746
30,46,1.0
31,47,1.0
32,51,0.7777777777777778
33,52,0.9166666666666666
34,53,1.0
35,54,0.0
36,55,0.0
37,56,1.0
38,57,0.0
39,58,1.0
40,59,1.0
41,60,1.0
42,62,1.0
43,63,0.996031746031746
44,64,0.9166666666666666
45,65,1.0
46,67,0.0
47,68,0.996031746031746
48,70,0.7777777777777778
49,71,0.9166666666666666
50,72,0.0
51,73,0.996031746031746
52,74,0.0
53,75,0.0
54,76,0.0
55,77,0.0
56,78,1.0
57,79,0.0
58,80,0.0
59,81,0.0
60,82,0.0
61,83,0.0
62,84,1.0
63,85,1.0
64,86,1.0
65,213,0.0
66,214,0.0
67,215,1.0
68,216,0.0
69,219,0.0
70,220,1.0
71,221,0.0
72,224,1.0
73,226,1.0
74,227,0.0
75,229,1.0
76,230,0.0
77,231,1.0
78,232,0.0
79,233,0.0
80,234,1.0
81,235,0.0
82,240,1.0
83,241,0.0
84,242,1.0
85,244,0.0
86,248,1.0
87,249,0.0
88,250,0.0
89,252,0.0
90,253,0.0
91,255,0.0
92,256,0.0
93,258,0.0
94,260,1.0
95,262,1.0
96,263,1.0
97,264,0.0
98,266,0.0
99,267,0.0
100,268,1.0
101,269,1.0
102,281,1.0
103,282,1.0
104,286,1.0
105,290,0.0
106,291,0.0
107,366,0.0
108,369,0.0
109,370,0.0
110,380,1.0
111,381,0.0
112,386,1.0
113,390,0.0
114,392,1.0
115,395,0.0
116,396,1.0
117,398,1.0
118,401,0.0
119,404,1.0
120,405,0.0
121,406,0.0
122,410,0.0
123,412,0.0
124,413,0.0
125,414,0.0
126,418,1.0
127,420,0.0
128,423,1.0
129,424,1.0
130,427,0.0
131,428,0.0
132,430,1.0
133,431,1.0
134,433,0.0
135,438,1.0
136,442,1.0
137,443,0.0
138,444,0.0
139,445,0.0
140,451,1.0
141,460,1.0
142,461,1.0
143,462,1.0
144,463,1.0
145,465,1.0
146,468,1.0
147,469,1.0
148,470,1.0
149,471,1.0
150,474,0.0
151,475,1.0
152,476,1.0
153,477,1.0
154,478,0.0
155,482,0.0
156,483,1.0
157,485,0.0
158,486,1.0
159,487,1.0
160,488,0.0
161,490,0.0
162,491,0.0
163,492,0.0
164,493,0.0
165,494,0.0
166,495,1.0
167,496,1.0
168,498,0.0
169,499,0.0
170,500,0.0
171,501,1.0
172,505,1.0
173,506,0.0
174,507,1.0
175,509,1.0
176,511,1.0
177,512,0.0
178,513,0.0
179,514,1.0
180,515,1.0
181,516,1.0
182,517,0.0
183,518,1.0
184,519,1.0
185,520,1.0
186,521,0.0
187,522,1.0
188,523,0.0
189,524,1.0
190,525,0.0
191,526,1.0
192,527,0.0
193,546,1.0
194,547,1.0
195,548,1.0
196,549,0.0
197,550,1.0
198,551,1.0
199,552,0.0
200,555,1.0
201,558,1.0
202,87,0.0
203,88,1.0
204,89,0.0
205,92,1.0
206,93,1.0
207,95,1.0
208,96,0.0
209,97,1.0
210,99,1.0
211,100,0.0
212,101,1.0
213,103,0.0
214,104,0.0
215,106,0.0
216,107,1.0
217,108,0.0
218,109,1.0
219,110,1.0
220,111,0.0
221,112,1.0
222,113,0.0
223,114,1.0
224,115,1.0
225,116,0.0
226,117,0.0
227,118,0.0
228,119,0.0
229,120,0.0
230,121,0.0
231,122,0.0
232,123,0.0
233,124,1.0
234,127,0.0
235,129,1.0
236,130,0.0
237,131,0.0
238,132,0.0
239,133,1.0
240,134,0.0
241,135,1.0
242,137,1.0
243,138,1.0
244,139,0.0
245,292,0.0
246,293,0.0
247,298,0.0
248,299,0.0
249,300,0.0
250,305,1.0
251,306,0.0
252,308,1.0
253,313,0.0
254,315,1.0
255,320,1.0
256,322,1.0
257,323,1.0
258,326,0.0
259,447,1.0
260,449,1.0
261,450,1.0
262,528,0.0
263,529,0.0
264,530,1.0
265,532,1.0
266,533,1.0
267,534,0.0
268,535,0.0
269,536,0.0
270,537,0.0
271,538,0.0
272,540,0.0
273,541,0.0
274,542,1.0
275,543,1.0
276,544,0.0
277,545,1.0
278,560,1.0
279,140,0.0
280,141,1.0
281,142,0.0
282,143,1.0
283,144,1.0
284,145,0.0
285,146,0.0
286,147,1.0
287,148,0.0
288,149,0.0
289,150,0.0
290,151,1.0
291,152,0.0
292,153,0.0
293,154,0.0
294,155,1.0
295,156,1.0
296,157,1.0
297,158,1.0
298,159,1.0
299,160,0.0
300,161,1.0
301,162,1.0
302,163,1.0
303,164,1.0
304,165,0.0
305,166,1.0
306,167,1.0
307,168,0.0
308,169,1.0
309,331,1.0
310,334,0.0
311,341,1.0
312,342,0.0
313,343,0.0
314,565,1.0
315,566,1.0
316,567,0.0
317,569,1.0
318,570,0.0
319,571,0.0
320,572,0.0
321,575,1.0
322,576,0.0
323,577,1.0
324,578,0.0
325,581,0.0
326,582,0.0
327,583,0.0
328,584,0.0
329,585,0.0
330,586,0.0
331,170,0.0
332,173,1.0
333,174,0.0
334,175,0.0
335,176,0.0
336,177,0.0
337,178,0.0
338,179,0.0
339,180,1.0
340,181,1.0
341,182,1.0
342,348,1.0
343,349,0.0
344,350,1.0
345,351,1.0
346,352,1.0
347,608,1.0
348,609,1.0
349,610,0.0
350,611,1.0
351,612,1.0
352,614,1.0
353,615,1.0
354,616,0.0
355,617,0.0
356,623,0.0
357,625,1.0
358,626,0.0
359,628,1.0
360,630,1.0
361,631,0.0
362,632,1.0
363,633,1.0
364,183,0.0
365,184,0.0
366,187,0.0
367,188,1.0
368,189,1.0
369,190,0.0
370,191,0.0
371,192,0.0
372,193,0.0
373,194,0.0
374,195,0.0
375,196,0.0
376,197,1.0
377,198,1.0
378,200,0.0
379,202,0.0
380,203,0.0
381,204,1.0
382,205,1.0
383,206,0.0
384,207,0.0
385,208,0.0
386,209,0.0
387,210,0.0
388,354,1.0
389,355,1.0
390,356,1.0
391,357,1.0
392,358,0.0
393,359,0.0
394,360,0.0
395,361,0.0
396,365,1.0
397,481,0.0
398,589,1.0
399,590,1.0
400,591,0.0
401,592,0.0
402,594,1.0
403,595,1.0
404,597,1.0
405,598,0.0
406,599,0.0
407,601,0.0
408,603,1.0
409,604,0.0
410,606,1.0
