1,1,Meta-Llama-3.1-8B-Instruct
5,1,Meta-Llama-3.1-8B-Instruct
6,1,Meta-Llama-3.1-8B-Instruct
8,1,Meta-Llama-3.1-8B-Instruct
9,1,Meta-Llama-3.1-8B-Instruct
11,0,Meta-Llama-3.1-8B-Instruct
1,1,Meta-Llama-3.1-8B-Instruct
5,0,Meta-Llama-3.1-8B-Instruct
6,4,Meta-Llama-3.1-8B-Instruct
1,1,Meta-Llama-3.1-8B-Instruct
5,0,Meta-Llama-3.1-8B-Instruct
6,4,Meta-Llama-3.1-8B-Instruct
8,4,Meta-Llama-3.1-8B-Instruct
9,1,Meta-Llama-3.1-8B-Instruct
11,0,Meta-Llama-3.1-8B-Instruct
12,0,Meta-Llama-3.1-8B-Instruct
13,1,Meta-Llama-3.1-8B-Instruct
17,0,Meta-Llama-3.1-8B-Instruct
18,4,Meta-Llama-3.1-8B-Instruct
19,2,Meta-Llama-3.1-8B-Instruct
21,1,Meta-Llama-3.1-8B-Instruct
22,1,Meta-Llama-3.1-8B-Instruct
23,1,Meta-Llama-3.1-8B-Instruct
24,1,Meta-Llama-3.1-8B-Instruct
25,1,Meta-Llama-3.1-8B-Instruct
26,3,Meta-Llama-3.1-8B-Instruct
28,0,Meta-Llama-3.1-8B-Instruct
31,1,Meta-Llama-3.1-8B-Instruct
35,2,Meta-Llama-3.1-8B-Instruct
36,3,Meta-Llama-3.1-8B-Instruct
41,1,Meta-Llama-3.1-8B-Instruct
42,2,Meta-Llama-3.1-8B-Instruct
43,1,Meta-Llama-3.1-8B-Instruct
44,1,Meta-Llama-3.1-8B-Instruct
45,1,Meta-Llama-3.1-8B-Instruct
46,1,Meta-Llama-3.1-8B-Instruct
47,1,Meta-Llama-3.1-8B-Instruct
52,5,Meta-Llama-3.1-8B-Instruct
53,1,Meta-Llama-3.1-8B-Instruct
54,1,Meta-Llama-3.1-8B-Instruct
55,1,Meta-Llama-3.1-8B-Instruct
56,0,Meta-Llama-3.1-8B-Instruct
58,1,Meta-Llama-3.1-8B-Instruct
59,1,Meta-Llama-3.1-8B-Instruct
60,1,Meta-Llama-3.1-8B-Instruct
62,0,Meta-Llama-3.1-8B-Instruct
64,1,Meta-Llama-3.1-8B-Instruct
65,1,Meta-Llama-3.1-8B-Instruct
67,2,Meta-Llama-3.1-8B-Instruct
68,2,Meta-Llama-3.1-8B-Instruct
70,1,Meta-Llama-3.1-8B-Instruct
71,2,Meta-Llama-3.1-8B-Instruct
72,1,Meta-Llama-3.1-8B-Instruct
73,1,Meta-Llama-3.1-8B-Instruct
75,1,Meta-Llama-3.1-8B-Instruct
76,3,Meta-Llama-3.1-8B-Instruct
77,1,Meta-Llama-3.1-8B-Instruct
78,1,Meta-Llama-3.1-8B-Instruct
79,4,Meta-Llama-3.1-8B-Instruct
80,2,Meta-Llama-3.1-8B-Instruct
81,4,Meta-Llama-3.1-8B-Instruct
83,0,Meta-Llama-3.1-8B-Instruct
84,0,Meta-Llama-3.1-8B-Instruct
213,1,Meta-Llama-3.1-8B-Instruct
214,1,Meta-Llama-3.1-8B-Instruct
215,1,Meta-Llama-3.1-8B-Instruct
219,1,Meta-Llama-3.1-8B-Instruct
220,1,Meta-Llama-3.1-8B-Instruct
221,1,Meta-Llama-3.1-8B-Instruct
224,1,Meta-Llama-3.1-8B-Instruct
226,1,Meta-Llama-3.1-8B-Instruct
227,4,Meta-Llama-3.1-8B-Instruct
229,1,Meta-Llama-3.1-8B-Instruct
230,1,Meta-Llama-3.1-8B-Instruct
231,1,Meta-Llama-3.1-8B-Instruct
232,1,Meta-Llama-3.1-8B-Instruct
233,2,Meta-Llama-3.1-8B-Instruct
234,1,Meta-Llama-3.1-8B-Instruct
235,0,Meta-Llama-3.1-8B-Instruct
241,1,Meta-Llama-3.1-8B-Instruct
242,1,Meta-Llama-3.1-8B-Instruct
248,1,Meta-Llama-3.1-8B-Instruct
249,1,Meta-Llama-3.1-8B-Instruct
250,1,Meta-Llama-3.1-8B-Instruct
255,1,Meta-Llama-3.1-8B-Instruct
256,1,Meta-Llama-3.1-8B-Instruct
259,1,Meta-Llama-3.1-8B-Instruct
260,1,Meta-Llama-3.1-8B-Instruct
262,1,Meta-Llama-3.1-8B-Instruct
263,1,Meta-Llama-3.1-8B-Instruct
264,1,Meta-Llama-3.1-8B-Instruct
266,1,Meta-Llama-3.1-8B-Instruct
267,1,Meta-Llama-3.1-8B-Instruct
268,0,Meta-Llama-3.1-8B-Instruct
269,1,Meta-Llama-3.1-8B-Instruct
281,2,Meta-Llama-3.1-8B-Instruct
282,1,Meta-Llama-3.1-8B-Instruct
286,1,Meta-Llama-3.1-8B-Instruct
290,1,Meta-Llama-3.1-8B-Instruct
291,1,Meta-Llama-3.1-8B-Instruct
370,1,Meta-Llama-3.1-8B-Instruct
380,2,Meta-Llama-3.1-8B-Instruct
381,0,Meta-Llama-3.1-8B-Instruct
386,0,Meta-Llama-3.1-8B-Instruct
390,0,Meta-Llama-3.1-8B-Instruct
392,0,Meta-Llama-3.1-8B-Instruct
395,2,Meta-Llama-3.1-8B-Instruct
396,1,Meta-Llama-3.1-8B-Instruct
401,1,Meta-Llama-3.1-8B-Instruct
404,1,Meta-Llama-3.1-8B-Instruct
405,1,Meta-Llama-3.1-8B-Instruct
99,1,Meta-Llama-3.1-8B-Instruct
100,1,Meta-Llama-3.1-8B-Instruct
101,3,Meta-Llama-3.1-8B-Instruct
103,3,Meta-Llama-3.1-8B-Instruct
106,2,Meta-Llama-3.1-8B-Instruct
107,0,Meta-Llama-3.1-8B-Instruct
108,0,Meta-Llama-3.1-8B-Instruct
110,1,Meta-Llama-3.1-8B-Instruct
112,1,Meta-Llama-3.1-8B-Instruct
116,1,Meta-Llama-3.1-8B-Instruct
322,2,Meta-Llama-3.1-8B-Instruct
323,0,Meta-Llama-3.1-8B-Instruct
326,1,Meta-Llama-3.1-8B-Instruct
447,2,Meta-Llama-3.1-8B-Instruct
450,0,Meta-Llama-3.1-8B-Instruct
528,1,Meta-Llama-3.1-8B-Instruct
529,1,Meta-Llama-3.1-8B-Instruct
530,1,Meta-Llama-3.1-8B-Instruct
532,0,Meta-Llama-3.1-8B-Instruct
533,0,Meta-Llama-3.1-8B-Instruct
569,1,Meta-Llama-3.1-8B-Instruct
571,1,Meta-Llama-3.1-8B-Instruct
575,0,Meta-Llama-3.1-8B-Instruct
576,3,Meta-Llama-3.1-8B-Instruct
577,0,Meta-Llama-3.1-8B-Instruct
578,3,Meta-Llama-3.1-8B-Instruct
581,1,Meta-Llama-3.1-8B-Instruct
582,4,Meta-Llama-3.1-8B-Instruct
583,0,Meta-Llama-3.1-8B-Instruct
584,1,Meta-Llama-3.1-8B-Instruct
190,4,Meta-Llama-3.1-8B-Instruct
191,5,Meta-Llama-3.1-8B-Instruct
192,3,Meta-Llama-3.1-8B-Instruct
193,1,Meta-Llama-3.1-8B-Instruct
194,0,Meta-Llama-3.1-8B-Instruct
195,1,Meta-Llama-3.1-8B-Instruct
196,0,Meta-Llama-3.1-8B-Instruct
197,1,Meta-Llama-3.1-8B-Instruct
198,0,Meta-Llama-3.1-8B-Instruct
200,6,Meta-Llama-3.1-8B-Instruct
360,0,Meta-Llama-3.1-8B-Instruct
361,4,Meta-Llama-3.1-8B-Instruct
365,1,Meta-Llama-3.1-8B-Instruct
481,1,Meta-Llama-3.1-8B-Instruct
589,6,Meta-Llama-3.1-8B-Instruct
590,4,Meta-Llama-3.1-8B-Instruct
591,0,Meta-Llama-3.1-8B-Instruct
592,0,Meta-Llama-3.1-8B-Instruct
594,0,Meta-Llama-3.1-8B-Instruct
595,0,Meta-Llama-3.1-8B-Instruct
604,0,Meta-Llama-3.1-8B-Instruct
605,0,Meta-Llama-3.1-8B-Instruct
606,0,Meta-Llama-3.1-8B-Instruct
